Date & Time,WAHDAT COLONY,SUTLAJ,CLIFTON COLONY,NEELUM,HUNZA,G IQBAL,SPARCO,RAZA,CANAL VIEW,INDUSTRIAL-II,MUSTAFA TOWN-II,UNIVERSITY,AUBIA,SHAH KAMAL,ZAID HOSPITAL,MOHD PURA,KIDNEY CENTER,MOTA SINGH WALA,GOHAWA,HAIR,ASKARI-II,EXPRESS,DEFENCE RAYA COUNTRY,PACE WOOD,BD-3,BD-10,SECTOR-M,EXPRESS -3 ,LEEL,BABU MEHAR TOWN,HAJI  PARK,L-BLOCK PHASE-V,D-BLOCK PHASE-V,BD -9,FEEDER-1 SECTOR A&B (EXTN) ,FEEDER-6 SECTOR K,FEEDER-12 SECTOR G,FEEDER-10  SECTOR A,EXPRESS FEEDER 4 PHASE-V
2021-02-18,771.2095282599022,422.29452502316957,686.2026385416666,561.6539988811815,517.0394028513847,847.5465217909558,418.9525429728514,343.2201562451271,706.8932755806187,917.7877864164433,384.61195783906305,788.9364652335062,630.0255939222404,699.9024348083032,331.3402014891492,474.8122454595487,94.8225096546864,387.7388068669528,882.1382794713921,1390.785951088176,255.64774294483118,377.81681433772053,327.90789270178834,65.9689919418239,39.01091423074077,101.83657142857143,11.850721934117304,259.6255774807005,339.2965074626866,966.0062435732161,1089.8459361702128,294.0402299718644,276.5645680047933,98.48446061705988,288.92487466220564,146.50288188503677,424.00874749396354,179.11899246139208,559.4456054965829
2021-02-25,807.2740565198042,463.96005004633923,765.2952770833333,686.4079977623629,549.0938057027693,875.8280435819116,453.64508594570276,368.67531249025416,701.3945511612377,959.9385728328866,480.1879156781263,760.4369304670126,633.1361878444809,723.4538696166063,416.2054029782984,498.9944909190974,103.05201930937281,445.28761373390563,1000.6515589427842,1520.0969021763517,262.28048588966243,401.21362867544104,353.7717854035766,68.5719838836478,36.53682846148154,103.69314285714286,10.321443868234606,272.08515496140086,377.03801492537315,1034.932487146432,1129.0368723404256,297.4104599437287,264.0291360095866,109.44492123411978,252.59974932441128,157.08576377007353,404.33749498792713,168.08798492278416,568.5012109931656
2021-03-04,831.59,489.96999999999997,796.392,753.076,579.6899999999999,922.473,638.6700000000001,377.785,789.507,1004.269,509.0799999999999,811.74,642.1099999999999,770.58,431.052,536.265,106.559,475.12800000000004,1091.082,1617.276,278.824,407.55600000000004,370.47799999999995,71.45199999999998,37.649,104.71000000000001,11.528999999999998,295.502,389.031,1133.061,1221.899,329.933,277.985,117.424,301.992,180.75799999999998,425.271,239.649,618.799
2021-03-11,841.3800000000001,482.40000000000003,797.88,723.4749999999999,585.14,962.0229999999999,500.805,383.745,785.1340000000001,934.0549999999998,510.44,779.9200000000001,650.0899999999999,809.8199999999999,436.381,535.35,109.17,497.9,1145.75,1842.0549999999998,294.83,456.9960000000001,374.696,72.905,41.620000000000005,103.61999999999999,13.470000000000004,274.26,388.655,1164.02,1266.19,342.63,296.73,103.578,400.49,236.10000000000002,427.865,256.87,490.26
2021-03-18,868.175,452.11,822.02,723.895,609.3650000000001,979.523,489.745,386.715,744.229,1027.935,430.31,665.5100000000001,666.5899999999999,843.83,413.745,559.475,107.48500000000001,483.195,1219.915,1763.9100000000003,310.27,461.78,386.97999999999996,77.209,41.625,105.49000000000001,12.04,259.788,409.01,1209.325,1235.088,389.67999999999995,318.14000000000004,106.75200000000001,326.19,186.425,499.7049999999999,216.95000000000002,489.65
2021-03-25,882.355,491.087,895.5600000000001,731.16,647.1999999999999,1024.155,551.855,395.61,805.6550000000001,1253.75,477.44000000000005,730.74,847.72,916.665,456.70000000000005,584.79,129.83,553.73,1375.455,1902.31,331.798,514.2819999999999,385.396,84.05600000000001,43.63999999999999,108.27000000000001,12.34,269.802,545.62,1331.25,1430.645,407.595,332.48,147.102,387.27,230.59999999999997,583.45,266.76,508.98
2021-04-01,942.6350000000001,496.7,904.7299999999999,668.8100000000001,684.7,1120.72,478.03,436.65,849.73,1200.145,517.86,745.1899999999999,800.315,963.28,466.21500000000003,646.45,121.81,515.6700000000001,1376.3300000000002,1869.7600000000002,349.49,500.192,412.27400000000006,86.19999999999999,41.89,107.52000000000001,11.97,268.486,467.825,1345.3000000000002,1484.2500000000002,435.30000000000007,360.90000000000003,120.45200000000001,410.10499999999996,224.59500000000003,577.45,250.24,545.99
2021-04-08,974.64,499.43500000000006,1022.2500000000001,682.37,719.48,1083.2350000000001,531.785,449.4999999999999,815.2199999999999,1251.9,634.44,729.0699999999999,879.03,995.8,406.10999999999996,673.16,135.775,564.74,1414.8500000000001,1889.945,361.09999999999997,544.487,374.59400000000005,89.232,39.425,111.41999999999999,10.365000000000002,259.25199999999995,474.49,1336.0099999999998,1496.43,440.23,365.87,211.36400000000003,446.99,236.99500000000003,545.56,268.13,591.47
2021-04-15,1051.9499999999998,498.183,1093.4479999999999,851.21,728.564,1185.4119999999998,655.3190000000001,494.769,857.5169999999999,1356.081,660.4970000000001,797.66,925.6450000000001,1089.4339999999997,410.10200000000003,708.5830000000001,132.652,479.39,1568.87,1730.295,439.28000000000003,571.871,311.642,103.126,40.96,119.4,12.469999999999999,234.44,617.75,1240.58,1347.31,496.4,440.19,528.157,551.1700000000001,303.35,778.01,321.9200000000001,686.4999999999999
2021-04-22,1050.95,500.68,1026.2849999999999,942.52,737.895,1164.3799999999999,629.88,480.95,820.49,1270.98,622.13,740.1950000000002,844.5900000000001,1053.1299999999999,418.78499999999997,705.7299999999999,118.856,460.38500000000005,1476.7350000000001,1901.945,387.08000000000004,544.3340000000001,331.85200000000003,94.18,44.965,126.27199999999999,13.470000000000002,277.47999999999996,516.0600000000001,1284.0600000000002,1445.8600000000001,452.65000000000003,864.3100000000001,246.042,479.55899999999997,252.92000000000002,617.6500000000001,304.88,596.67
2021-04-29,1517.105,664.15,1474.094,1250.388,1080.48,1672.448,905.9179999999999,700.8500000000001,1059.635,1955.1780000000003,887.2919999999999,1015.8580000000001,1314.3949999999998,1574.1150000000002,642.927,1045.5099999999998,144.95,700.144,2031.5000000000002,2696.316,666.87,566.332,54.214,148.408,47.044999999999995,184.06400000000002,13.326999999999998,463.9320000000001,816.7239999999999,1769.2799999999997,2266.535,726.9300000000001,1509.21,969.5459999999999,597.76,422.425,1150.44,439.431,967.54
2021-05-06,1437.2,622.7099999999999,1456.0299999999997,1264.27,1027.44,1663.58,786.7249999999999,688.6000000000001,944.98,1970.2999999999997,901.48,826.7999999999998,1239.0,1491.1900000000003,590.0649999999999,981.6400000000001,138.57500000000002,652.52,1956.31,2663.39,628.5,642.525,21.482,142.66,39.96000000000001,177.784,11.84,399.66999999999996,808.37,1757.8199999999997,2126.8,682.0899999999999,1434.96,941.674,653.1640000000001,389.43,1006.8000000000001,457.28499999999997,947.12
2021-05-13,1269.795,589.1,1263.6800000000003,1015.8750000000001,920.6,1375.57,492.423,592.585,726.53,1567.765,799.14,686.69,977.5919999999999,1363.4399999999998,457.495,894.705,116.945,543.485,1686.19,2210.79,566.2099999999999,621.794,236.56800000000004,128.78,36.410000000000004,142.114,9.530000000000001,312.19800000000004,597.835,1507.5900000000001,1783.9450000000002,603.96,1227.6799999999998,560.474,566.8969999999999,287.825,786.8000000000001,317.925,843.11
2021-05-20,1529.53,734.87,1539.4,1360.0900000000001,1124.0700000000002,1711.9199999999998,975.6799999999998,738.74,1147.5099999999998,2060.09,1025.8200000000002,1091.98,1385.3,1594.3999999999999,560.735,1090.14,170.825,768.055,2029.3700000000001,2729.42,673.06,612.9580000000001,19.288,157.98000000000002,52.09,189.436,13.1,500.864,744.78,1850.3899999999999,2204.445,755.3600000000001,1504.56,1096.368,623.3040000000001,394.065,1032.92,479.14,971.7
2021-05-27,1915.624528259902,906.1095250231695,1923.7376385416667,1798.4389988811815,1402.1294028513848,2075.801521790956,1139.0275429728513,894.160156245127,1325.5832755806189,2406.297786416443,1302.081957839063,1442.9764652335061,1675.4655939222405,1945.7624348083032,778.6652014891491,1344.7322454595485,197.8235096546864,869.3398068669527,2260.928279471392,3071.7209510881758,886.4577429448314,677.0088143377205,88.1258927017883,200.82699194182388,62.94591423074077,191.69857142857143,14.330721934117305,761.1585774807005,820.2665074626866,2128.116243573216,2663.1559361702125,938.2802299718643,1912.014568004793,1371.5604606170598,668.6778746622056,607.4028818850368,1293.6087474939634,624.5989924613921,1238.1956054965829
2021-06-03,1913.97,910.3599999999999,1926.6550000000002,1698.1999999999998,1386.96,2060.73,1105.755,930.87,1391.7900000000002,2393.25,968.9599999999998,1612.73,1692.0100000000002,1914.1399999999999,439.76,1349.88,216.775,727.0699999999999,2303.705,3155.3599999999997,850.9800000000001,881.9620000000001,58.294,197.85999999999999,57.425000000000004,194.104,12.875000000000002,686.792,982.53,2217.94,2594.195,927.21,1837.9799999999998,1363.252,590.887,489.34,1244.15,566.3700000000001,1182.2500000000002
2021-06-10,2315.33,1033.92,2310.767,2145.7100000000005,1658.035,2440.41,1202.36,1051.6170000000002,1590.6200000000001,3131.284,1357.755,2052.9,2287.79,2280.06,477.3499999999999,1583.6450000000002,233.041,924.0010000000001,2463.0950000000003,3286.9900000000002,1026.716,777.9370000000001,126.936,244.45100000000002,61.335,187.082,15.170000000000002,788.3830000000002,1041.1,2345.045,2949.7989999999995,1099.26,1906.8299999999997,1585.1699999999998,675.934,696.69,1379.53,707.5,1693.66
2021-06-17,1994.0790565198042,990.1340500463391,1820.4352770833336,1646.3629977623632,1459.2038057027694,2239.033043581912,1079.9050859457027,924.4003124902542,1444.4965511612377,2346.6155728328863,1174.4339156781261,1962.182930467013,1787.7411878444807,2037.4748696166064,726.5004029782983,1373.4244909190975,229.81401930937278,797.2626137339055,2330.196558942784,3049.6319021763516,857.2954858896624,837.5656286754411,136.2297854035766,202.7439838836478,59.586828461481545,191.21714285714285,14.081443868234606,606.6721549614008,845.0830149253732,2233.7624871464322,2613.6888723404254,926.7304599437285,1121.9991360095867,1425.2929212341198,558.7017493244113,455.54576377007356,1112.232494987927,428.56298492278415,1947.2312109931654
2021-06-24,2268.61,1051.75,2275.37,1848.9700000000003,1621.02,2523.8300000000004,1188.6350000000002,1007.76,1631.0200000000002,3004.9799999999996,1578.58,2098.8399999999997,2140.725,2283.8,1046.55,1583.9200000000003,237.534,1020.2650000000001,2483.52,3430.1699999999996,990.6500000000001,639.816,128.292,227.60500000000002,61.135000000000005,187.426,13.975000000000001,696.654,1055.22,2394.94,2904.728,1039.52,1284.26,1594.645,578.976,520.835,1400.4899999999998,517.5500000000001,2172.12
2021-07-01,2472.36,1206.93,2499.34,1865.645,1773.795,2620.313,1567.14,1117.475,1663.1499999999999,3187.5290000000005,1819.0,2190.19,2269.91,2451.8,992.7799999999999,1716.7649999999999,267.02500000000003,1056.959,2517.2870000000003,3581.38,1090.605,513.7900000000001,140.59599999999998,251.23000000000002,60.01,183.838,13.82,831.5799999999999,1048.69,2462.9350000000004,3050.818,1157.6,1443.4900000000002,1694.4,673.098,706.1200000000001,1377.72,710.14,2375.69
2021-07-08,2460.48,1218.75,2425.185,2227.18,1733.475,2581.2879999999996,1484.8450000000003,1127.1200000000001,1668.3000000000002,2930.165,1588.86,2060.7200000000003,2054.82,2403.63,279.39,1673.72,258.58,934.455,2519.89,3537.3049999999994,991.1399999999999,597.662,146.524,242.84999999999997,63.83500000000001,185.23,16.419999999999998,771.7869999999999,1046.4279999999999,2385.175,2894.367,1033.1699999999998,792.185,1670.2250000000001,735.6220000000001,697.18,1584.15,661.7850000000001,2274.46
2021-07-15,2339.3199999999997,1146.9850000000001,2328.5950000000003,2083.4750000000004,1661.16,2507.625,1477.05,1090.5700000000002,1485.4650000000001,2798.29,1214.74,1608.7,1890.47,2331.1749999999997,620.78,1619.28,229.52,847.065,2491.835,3608.7700000000004,939.88,727.4230000000001,105.83800000000001,225.63999999999996,51.615,186.09199999999998,13.265,692.2629999999999,1105.62,2330.63,2776.84,942.0,494.93,1599.34,515.97,478.78,1388.69,514.56,2053.3800000000006
2021-07-22,2146.94,996.37,2142.145,1957.4300000000003,1536.79,2439.59,858.6949999999999,1023.6300000000001,1230.975,2704.2400000000002,1309.29,1235.2800000000002,1628.3100000000002,2313.37,287.12,1595.3700000000001,188.08,771.5,2481.6,3509.78,867.3999999999999,1146.798,97.204,215.96999999999997,43.805,189.50200000000004,13.44,535.072,952.655,2226.12,2702.927,894.54,767.95,1503.66,584.979,465.01,1150.865,561.58,1904.5
2021-07-29,821.9200000000001,460.15,839.3499999999999,675.0699999999999,599.88,947.1899999999999,368.23,404.41,615.87,962.98,575.6800000000001,729.5799999999999,651.54,874.085,405.65999999999997,594.08,95.92,370.6,964.1600000000001,1466.33,335.45000000000005,257.203,40.976,81.94,27.75,83.824,5.65,231.813,370.82500000000005,973.2099999999999,1134.19,354.65,460.90999999999997,613.96,235.977,173.19,429.39,183.75,744.75
